Fips,CntyFips,StateName,StateFips,geometry,State Postal Abbreviation,County Name,Census 2000 Population,Census 2000 Housing Units,Land Area (square miles),Water Area (square miles),Latitude,Longitude,FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
042013,13,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-78.269135,40.293457 -78.298172,40.248837 -78.433853,40.305496 -78.446281,40.288174 -78.451759,40.246864 -78.507141,40.286793 -78.533112,40.290665 -78.621681,40.326645 -78.607048,40.355343 -78.56205,40.372055 -78.565086,40.413754 -78.55574,40.435146 -78.563637,40.437805 -78.545959,40.468338 -78.535782,40.516499 -78.504128,40.544418 -78.478813,40.550964 -78.47068,40.57552 -78.446236,40.603374 -78.449066,40.634193 -78.44133,40.644688 -78.415337,40.648956 -78.361748,40.725536 -78.371597,40.737717 -78.14119,40.746346 -78.126587,40.741882 -78.135544,40.72551 -78.176048,40.712143 -78.195236,40.69072 -78.209778,40.690189 -78.222816,40.661083 -78.1716,40.626442 -78.187691,40.599598 -78.17968,40.585125 -78.19635,40.556461 -78.188934,40.540173 -78.170692,40.530296 -78.141365,40.564915 -78.154045,40.495457 -78.12809,40.500126 -78.132629,40.466087 -78.208282,40.3573 -78.269135,40.293457</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Blair County,129144,55061,525.80231,1.311417,40.479391,-78.383313,42013,0,127089,-1.6,129144,5.7,21.1,17.7,51.4,96.2,1.7,0.1,0.6,0,1.2,1,95.6,87.5,1,2.7,89.7,17.3,13064,19.6,56276,73,17.6,97400,51651,2.39,22880,42363,12.9,3220,49683,-4.2,6059,8728,0,0,0,0,0,27.3,1931222,1511209,2038719,16182,178855,159,1281672,525.8,241.7
042015,15,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.881111,41.599537 -76.928711,42.00246 -76.564247,42.002937 -76.14537,42.00058 -76.120529,41.653099 -76.197975,41.652542 -76.220848,41.543819 -76.819786,41.592419 -76.881111,41.599537</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Bradford County,62761,28664,1150.665626,10.369135,41.80947,-76.503228,42015,0,62622,-0.2,62761,6,22.7,17.8,50.8,97.5,0.5,0.2,0.5,0,1,1.1,96.7,88.9,1.2,2.5,85.4,15.7,6258,22.7,29979,74.8,11.8,101700,24861,2.48,20979,40543,13.6,1341,17314,-8.3,3661,5145,0,0,0,0,0,22.8,1772445,0,727813,11864,48780,175,472717,1147.4,54.6
042017,17,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.021851,40.134499 -75.49453,40.420033 -75.423103,40.487827 -75.345436,40.537338 -75.200768,40.614643 -75.193893,40.583668 -75.197952,40.570583 -75.182663,40.556698 -75.124908,40.564697 -75.08017,40.545254 -75.064064,40.520901 -75.070503,40.45615 -75.057838,40.420067 -75.021652,40.401218 -75.000862,40.408516 -74.973228,40.404343 -74.950577,40.345367 -74.932892,40.333668 -74.921539,40.313927 -74.88105,40.299484 -74.843155,40.248344 -74.73922,40.177616 -74.725876,40.149197 -74.746689,40.124249 -74.829414,40.116051 -74.872314,40.077946 -74.956589,40.057903 -74.983871,40.033962 -74.99131,40.04454 -74.967178,40.081253 -74.966141,40.11071 -75.021851,40.134499</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Bucks County,597635,225498,607.376679,14.735191,40.254936,-75.027841,42017,0,625249,4.6,597635,5.5,23,14.6,51,89.2,3.6,0.2,3.8,0,1.7,4.3,86.9,92.5,8.1,10.5,91.9,34.5,44252,28.1,245956,78.5,19.3,321500,229552,2.65,35687,74828,4.9,18943,248606,0.4,47742,65114,1.5,0,3.5,0,2,24.9,9316305,9859583,13089805,21067,970247,474,3833253,604.31,1034.7
042019,19,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.149734,40.674503 -80.160187,40.856705 -80.166321,41.00362 -80.105362,41.068424 -80.004204,41.172569 -79.697823,41.174576 -79.699577,40.662685 -80.149734,40.674503</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Butler County,174083,69868,788.533718,6.255129,40.870868,-79.929506,42019,0,183862,5.6,174083,5.4,22.4,15.1,50.8,96.6,1.1,0.1,1,0,0.9,1.1,95.9,88.3,1.7,3.4,91.9,28.8,16573,26.3,78167,77,14,159000,71911,2.48,28446,56878,8.3,4643,74304,17.3,11146,15493,0,0,0,0,0.6,27.3,5361964,2580221,2527258,13849,269549,523,1544588,788.6,233.1
042021,21,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-79.062233,40.284325 -79.001678,40.357166 -78.982544,40.394585 -78.846855,40.62606 -78.807587,40.73035 -78.791069,40.722809 -78.361748,40.725536 -78.415337,40.648956 -78.44133,40.644688 -78.449066,40.634193 -78.446236,40.603374 -78.47068,40.57552 -78.478813,40.550964 -78.504128,40.544418 -78.535782,40.516499 -78.545959,40.468338 -78.563637,40.437805 -78.55574,40.435146 -78.565086,40.413754 -78.56205,40.372055 -78.607048,40.355343 -78.621681,40.326645 -78.637711,40.310627 -78.637306,40.284782 -78.648056,40.27879 -78.647743,40.259293 -78.659058,40.251026 -78.661797,40.234222 -78.832886,40.23616 -78.862579,40.245365 -78.8908,40.240524 -78.897919,40.265839 -78.924187,40.285957 -79.062233,40.284325</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Cambria County,152598,65796,688.022787,5.406463,40.435472,-78.789233,42021,0,143679,-5.8,152598,5,19.7,18.8,50.6,94.1,3.6,0.1,0.5,0,1.2,1.4,93.3,88.8,1.5,3.4,87.6,17.5,15608,22.3,65650,73.8,16.1,86000,58802,2.33,21278,39574,13.7,3439,50616,-1.6,6537,9667,1,0,1.5,0,0,24,1439815,582513,1626462,11212,155969,117,2544973,688.35,208.7
042023,23,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-78.425377,41.607685 -78.422493,41.621777 -78.209976,41.620403 -78.05162,41.477287 -77.997665,41.474785 -77.995659,41.364048 -78.09967,41.21793 -78.243912,41.229881 -78.240646,41.325653 -78.258995,41.325996 -78.255554,41.404083 -78.423973,41.407063 -78.425377,41.607685</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Cameron County,5974,4592,397.164283,1.435439,41.449348,-78.201496,42023,0,5085,-14.9,5974,4.3,19.4,21.4,50.9,98.3,0.3,0.3,0.3,0,0.8,0.4,98,93.1,0.9,1.6,85.2,14.9,593,15.3,4455,73.1,8.6,74200,2181,2.35,21375,40733,11.4,122,1626,-22.4,267,513,0,0,0,0,0,0,213836,0,29606,5534,2764,0,54294,396.23,12.8
042025,25,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.7658,40.739304 -75.916,40.832001 -75.997513,40.912388 -75.86573,40.9575 -75.847122,40.972683 -75.741676,41.00304 -75.748367,41.028088 -75.77771,41.048908 -75.772469,41.088768 -75.728462,41.117664 -75.716293,41.116589 -75.703049,41.133644 -75.671402,41.130928 -75.653374,41.120232 -75.623154,41.109806 -75.609108,41.087818 -75.500435,40.985416 -75.54171,40.967907 -75.536446,40.96011 -75.570961,40.944302 -75.498871,40.846996 -75.483414,40.813629 -75.618919,40.787579 -75.697578,40.774197 -75.7658,40.739304</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Carbon County,58802,30492,381.037035,6.197095,40.887766,-75.704111,42025,0,65249,11,58802,5.3,20.8,17.8,50.7,95.8,1.5,0.2,0.5,0,1.2,3.3,93.7,89.9,2.6,4.3,86.7,14.6,6558,31.1,34299,80.2,8.8,139800,26111,2.45,22956,47744,10.5,1140,13577,-5.9,3319,5149,2,0,0,0,0,28.1,514283,35793,483916,7661,104719,149,497620,381.46,171.1
042027,27,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-78.371597,40.737717 -78.382187,40.759869 -78.35508,40.776386 -78.340836,40.803699 -78.313629,40.813404 -78.29525,40.852985 -78.253868,40.846432 -78.244926,40.86282 -78.249962,40.879574 -78.229866,40.875153 -78.21389,40.918343 -78.198013,40.911621 -78.161842,40.944935 -78.176514,40.952568 -78.17234,40.96167 -78.164459,40.964886 -78.147278,40.949093 -78.135887,40.967754 -78.133224,40.942356 -78.122849,40.93787 -78.088326,40.95573 -78.100655,40.975178 -78.064926,40.997124 -78.062584,41.008472 -78.077957,41.027008 -78.060974,41.03616 -78.075188,41.061501 -78.097107,41.059589 -78.08812,41.077324 -78.115112,41.098068 -78.117661,41.110306 -78.112228,41.116684 -78.098763,41.111301 -78.087868,41.120426 -78.079895,41.115471 -78.070847,41.127312 -78.061081,41.126446 -78.056946,41.143253 -78.043594,41.15284 -78.011215,41.146168 -77.999733,41.161644 -77.982681,41.166695 -77.972992,41.177624 -77.97435,41.198036 -77.959206,41.216698 -77.94696,41.210842 -77.944603,41.224464 -77.920853,41.236343 -77.904488,41.257725 -77.898521,41.174702 -77.789902,41.178169 -77.789116,41.135521 -77.773903,41.144173 -77.747536,41.106571 -77.668274,41.105339 -77.588966,41.064129 -77.562759,41.060513 -77.586502,41.044621 -77.521904,40.96389 -77.344185,40.986938 -77.152794,41.041454 -77.19986,41.003464 -77.259743,40.937809 -77.363914,40.854946 -77.689217,40.730133 -77.714058,40.721928 -77.767426,40.721825 -77.825119,40.740292 -77.889938,40.726048 -77.957024,40.690441 -78.126587,40.741882 -78.14119,40.746346 -78.371597,40.737717</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Centre County,135758,53161,1107.53315,4.317701,40.887275,-77.834459,42027,0,153990,13.4,135758,4.4,15.9,11.3,48.2,89.4,3,0.1,5.2,0,1.5,2.4,87.9,71.1,6.6,9.2,92.6,40,9870,19.3,63297,60.1,29.6,175800,54971,2.41,23744,47016,18.5,3180,42376,-9.4,8782,11078,0.8,0,2,0,0.9,25.5,1216463,572296,1604290,11134,240050,426,1316768,1109.92,138.7
042029,29,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.791435,39.723755 -76.139549,39.722122 -76.143005,39.728958 -76.129074,39.738331 -76.114326,39.727287 -76.108299,39.729939 -76.112724,39.748581 -76.094849,39.744751 -76.089722,39.762379 -76.077126,39.763596 -76.046364,39.805408 -76.042984,39.824413 -76.028938,39.837852 -76.031662,39.851032 -76.017868,39.851776 -76.01461,39.864433 -75.995865,39.872372 -76.008034,39.92149 -75.99099,39.933525 -75.994026,39.960316 -75.947388,40.035931 -75.940384,40.109303 -75.887375,40.140381 -75.702507,40.243549 -75.695572,40.255695 -75.666618,40.257092 -75.646019,40.238197 -75.628555,40.237938 -75.621658,40.22514 -75.604645,40.230782 -75.590591,40.215599 -75.590347,40.202446 -75.56916,40.206657 -75.558006,40.196056 -75.555435,40.179691 -75.536606,40.163979 -75.537102,40.145844 -75.525665,40.146118 -75.513298,40.158169 -75.510597,40.125473 -75.472748,40.123962 -75.476158,40.109505 -75.45269,40.089169 -75.427788,40.097836 -75.411263,40.066723 -75.376724,40.076122 -75.371597,40.066509 -75.428795,40.042068 -75.414818,40.026871 -75.460022,40.000404 -75.446625,39.986126 -75.520363,39.946041 -75.534264,39.92041 -75.557068,39.919861 -75.580078,39.889378 -75.61348,39.873104 -75.603264,39.851189 -75.583794,39.840008 -75.644341,39.838196 -75.695114,39.820347 -75.745934,39.774818 -75.775269,39.724442 -75.791435,39.723755</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Chester County,433501,163773,755.968767,3.83742,39.988807,-75.683302,42029,0,498886,15.1,433501,6.2,24.9,12.8,50.9,85.5,6.1,0.2,3.9,0,1.8,6.5,82.1,88.5,8.3,11.4,92.5,47.8,33394,27.9,192462,77.1,18.4,334300,181136,2.63,41251,84741,6.2,13860,231960,22,37430,49835,2.3,0,2.8,0,1.4,26.5,6753001,8571403,11338422,23255,783220,1112,4383451,750.51,664.7
042031,31,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-79.216782,41.047619 -79.238014,41.043701 -79.258911,41.026627 -79.274757,41.026863 -79.290642,41.004856 -79.311478,41.010006 -79.325844,41.000271 -79.361778,41.00066 -79.382919,40.97131 -79.399284,40.991489 -79.385857,40.990326 -79.38549,40.999405 -79.410843,40.991314 -79.411118,41.001293 -79.423958,41.003368 -79.423691,41.016079 -79.431572,40.992363 -79.456329,40.984722 -79.466415,40.997276 -79.485435,41.002426 -79.497704,40.984085 -79.507324,40.979847 -79.519089,40.986923 -79.533279,40.972176 -79.556725,40.983143 -79.612968,40.970425 -79.628799,40.991039 -79.587959,40.989441 -79.590782,41.002556 -79.616013,41.011215 -79.616226,41.018475 -79.598167,41.025581 -79.631218,41.030933 -79.672089,41.052479 -79.664665,41.068943 -79.681335,41.095436 -79.681549,41.161694 -79.697823,41.174576 -79.692001,41.183754 -79.674858,41.182232 -79.674156,41.199036 -79.657448,41.212032 -79.657532,41.254692 -79.644653,41.253094 -79.645134,41.268974 -79.632278,41.26828 -79.630829,41.281013 -79.610634,41.280445 -79.61068,41.322655 -79.548752,41.317757 -79.548668,41.335918 -79.482544,41.334236 -79.484039,41.387318 -79.408112,41.387115 -79.409416,41.435211 -79.213196,41.427998 -79.212524,41.324966 -79.216782,41.047619</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Clarion County,41765,19426,602.439551,6.507066,41.161371,-79.440521,42031,0,39988,-4.3,41765,5.1,19.4,16.4,51.6,97.2,1.2,0.1,0.5,0,0.8,0.6,96.8,83.9,0.9,2.8,87.2,17.2,3634,21.1,19962,71.3,13.2,97800,15742,2.43,20259,40028,15.8,970,11228,-11.3,2576,3460,0,0,0,0,0,0,586557,287384,421097,10563,51159,47,348244,600.83,66.6
042033,33,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-78.807587,40.73035 -78.80722,40.908188 -78.805267,41.132359 -78.770462,41.198505 -78.711288,41.201351 -78.647446,41.217365 -78.64624,41.255951 -78.243912,41.229881 -78.09967,41.21793 -78.043594,41.15284 -78.056946,41.143253 -78.061081,41.126446 -78.070847,41.127312 -78.079895,41.115471 -78.087868,41.120426 -78.098763,41.111301 -78.112228,41.116684 -78.117661,41.110306 -78.115112,41.098068 -78.08812,41.077324 -78.097107,41.059589 -78.075188,41.061501 -78.060974,41.03616 -78.077957,41.027008 -78.062584,41.008472 -78.064926,40.997124 -78.100655,40.975178 -78.088326,40.95573 -78.122849,40.93787 -78.133224,40.942356 -78.135887,40.967754 -78.147278,40.949093 -78.164459,40.964886 -78.17234,40.96167 -78.176514,40.952568 -78.161842,40.944935 -78.198013,40.911621 -78.21389,40.918343 -78.229866,40.875153 -78.249962,40.879574 -78.244926,40.86282 -78.253868,40.846432 -78.29525,40.852985 -78.313629,40.813404 -78.340836,40.803699 -78.35508,40.776386 -78.382187,40.759869 -78.371597,40.737717 -78.361748,40.725536 -78.791069,40.722809 -78.807587,40.73035</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Clearfield County,83382,37855,1147.315623,6.489178,40.984222,-78.503476,42033,0,81642,-2.1,83382,5,20,17.5,48.4,95.4,2.3,0.1,0.5,0,0.9,2.3,94.4,88.1,0.9,3.2,86,12.3,8555,24.2,38644,76.7,10.7,82900,32823,2.37,20142,37130,14.7,1973,24774,-7,4356,5353,0,0,0,0,0,26.1,0,0,1150136,13875,88010,124,700815,1144.72,71.3
042035,35,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.152794,41.041454 -77.344185,40.986938 -77.521904,40.96389 -77.586502,41.044621 -77.562759,41.060513 -77.588966,41.064129 -77.668274,41.105339 -77.747536,41.106571 -77.773903,41.144173 -77.789116,41.135521 -77.789902,41.178169 -77.898521,41.174702 -77.904488,41.257725 -77.920853,41.236343 -77.944603,41.224464 -77.94696,41.210842 -77.959206,41.216698 -77.97435,41.198036 -77.972992,41.177624 -77.982681,41.166695 -77.999733,41.161644 -78.011215,41.146168 -78.043594,41.15284 -78.09967,41.21793 -77.995659,41.364048 -77.997665,41.474785 -77.605423,41.47752 -77.604141,41.443027 -77.591888,41.442581 -77.592491,41.432144 -77.541611,41.364094 -77.493271,41.351391 -77.474319,41.315994 -77.456589,41.306458 -77.426674,41.266056 -77.410789,41.262871 -77.374802,41.226994 -77.322304,41.216042 -77.322327,41.206963 -77.301582,41.203304 -77.302238,41.186058 -77.288216,41.181499 -77.174576,41.074635 -77.145325,41.07365 -77.144241,41.045967 -77.152794,41.041454</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Clinton County,37914,18166,890.865277,7.228029,41.178513,-77.543161,42035,0,39238,3.5,37914,5.6,20.7,16.2,51,96.5,1.6,0.1,0.5,0,0.8,1.1,95.9,82.2,1.4,4.4,85.6,16.7,3818,23.6,19080,72.5,16.1,98400,15238,2.38,19261,39354,15.5,731,10699,2,1777,2479,0,0,0,0,0,24.6,1214979,0,520692,14025,43233,31,329100,887.98,44.2
042037,37,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.53183,40.881275 -76.527092,40.960636 -76.55658,40.985355 -76.584282,41.055428 -76.623146,41.065685 -76.649498,41.154797 -76.598801,41.158989 -76.446915,41.278538 -76.404869,41.309952 -76.315582,41.310516 -76.322342,41.198486 -76.283813,41.131416 -76.232437,41.139084 -76.233429,41.049706 -76.211487,40.949669 -76.286827,40.884621 -76.31427,40.806396 -76.390633,40.776691 -76.414696,40.830425 -76.498596,40.82431 -76.506973,40.83345 -76.500587,40.855629 -76.509445,40.87339 -76.53183,40.881275</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Columbia County,64151,27733,485.546308,4.240671,41.041897,-76.394082,42037,0,67295,4.9,64151,4.8,18.7,16.1,52,95.4,1.9,0.1,0.8,0,1.1,2,94.4,86,1.9,3.2,86.7,18.3,6003,20.9,29498,71.5,16.8,118800,25884,2.41,22403,42788,13.7,1438,21687,-12.9,3198,4929,0,0,0,0,0,25.1,0,109948,826209,12752,90614,123,498759,483.11,139.3
042039,39,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-80.520203,41.489235 -80.524132,41.495049 -80.52285,41.850719 -79.620476,41.85191 -79.621025,41.626205 -79.621399,41.618027 -79.775574,41.617661 -79.77581,41.62492 -79.835442,41.626122 -79.836685,41.607937 -79.850784,41.607224 -79.851021,41.595867 -79.899658,41.581348 -79.899788,41.567268 -79.916969,41.566944 -79.916603,41.556511 -79.932541,41.555756 -79.932144,41.544411 -79.951157,41.544048 -79.94944,41.530006 -79.969704,41.530525 -79.967598,41.522846 -79.985359,41.522053 -79.984222,41.507092 -80.003159,41.504906 -80.002541,41.487663 -80.128838,41.486954 -80.128532,41.47879 -80.412636,41.483547 -80.425858,41.491879 -80.451614,41.491741 -80.453201,41.485802 -80.520203,41.489235</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Crawford County,90366,42416,1012.723374,25.013802,41.664479,-80.119195,42039,0,88765,-1.8,90366,5.7,22.4,16.6,51.2,96.3,1.7,0.2,0.5,0,1.1,0.9,95.7,86.4,1.2,5.7,85.8,18.3,8558,21,44686,74,12.8,97900,35456,2.42,20383,38924,15.8,2108,26249,-8.6,5455,6868,0,0,0,0,0,21.5,1632637,146718,877346,9859,90060,108,725180,1012.3,87.7
042041,41,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.462204,39.959808 -77.463394,39.983383 -77.480194,39.985653 -77.516212,40.020565 -77.556503,40.08902 -77.567955,40.128006 -77.611275,40.142487 -77.628754,40.159698 -77.633614,40.184631 -77.615585,40.203239 -77.599915,40.190559 -77.57045,40.213703 -77.542152,40.220062 -77.442146,40.284901 -77.376999,40.317051 -77.364944,40.315224 -77.366165,40.305248 -77.414444,40.265842 -77.417465,40.259945 -77.40963,40.258579 -77.342682,40.292072 -77.331841,40.289337 -77.325241,40.27618 -77.310181,40.275249 -77.273392,40.285164 -77.053261,40.307705 -77.005661,40.304806 -76.966972,40.318256 -76.912056,40.323452 -76.918327,40.294003 -76.907684,40.269466 -76.886169,40.248508 -76.846596,40.228355 -76.860542,40.217545 -76.902077,40.219109 -76.918427,40.207848 -76.910149,40.189217 -76.925819,40.187477 -76.913849,40.178806 -76.916359,40.166122 -76.970505,40.167267 -76.978439,40.151882 -77.004272,40.156525 -77.026566,40.151619 -77.143066,40.071747 -77.190102,40.033333 -77.39975,40.000122 -77.462204,39.959808</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Cumberland County,213674,86951,550.166358,0.977072,40.201203,-77.133685,42041,0,235406,10.2,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,0,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,0,2.4,0,0,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6
042043,43,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.577232,40.194477 -76.610344,40.194263 -76.622513,40.183464 -76.638771,40.183121 -76.655251,40.16328 -76.669655,40.166553 -76.681839,40.153484 -76.703491,40.154076 -76.713837,40.142803 -76.738541,40.139328 -76.75618,40.177975 -76.846596,40.228355 -76.886169,40.248508 -76.907684,40.269466 -76.918327,40.294003 -76.912056,40.323452 -76.937698,40.360302 -77.017265,40.371513 -77.035858,40.388363 -76.998871,40.412708 -76.978111,40.44437 -76.945953,40.46328 -76.950584,40.489155 -76.978172,40.518749 -76.989334,40.563694 -76.944153,40.61657 -76.933311,40.60881 -76.907288,40.608242 -76.85984,40.6325 -76.845978,40.625172 -76.817467,40.630013 -76.806389,40.648544 -76.791901,40.643482 -76.714745,40.663891 -76.697845,40.657887 -76.690742,40.64378 -76.541084,40.556557 -76.680611,40.471363 -76.577232,40.194477</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Dauphin County,251798,111133,525.28937,32.243331,40.324487,-76.804656,42043,0,268100,6.5,251798,6.3,23.2,13.7,51.7,72.7,18,0.2,3.2,0,3.1,7,69.9,84.6,5.6,10.3,88.5,27.1,23736,20.7,120406,65.5,24.6,153100,107808,2.42,27727,52371,11.9,6866,142403,4.6,14099,19512,7.9,0.4,3.9,0,0,24.3,0,6456618,3869515,15064,676791,691,5803841,525.05,510.6
042045,45,Pennsylvania,42,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.42083,39.79887 -75.470345,39.826435 -75.583794,39.840008 -75.603264,39.851189 -75.61348,39.873104 -75.580078,39.889378 -75.557068,39.919861 -75.534264,39.92041 -75.520363,39.946041 -75.446625,39.986126 -75.460022,40.000404 -75.414818,40.026871 -75.428795,40.042068 -75.371597,40.066509 -75.332405,40.010967 -75.318398,40.017529 -75.285828,39.982944 -75.255997,39.957928 -75.246452,39.936893 -75.266006,39.886906 -75.24926,39.866653 -75.247368,39.850292 -75.254112,39.845425 -75.346298,39.848404 -75.42083,39.79887</coordinates></LinearRing></outerBoundaryIs></Polygon>",PA,Delaware County,550864,216978,184.210396,6.528608,39.912978,-75.350636,42045,0,558979,1.5,550864,6.1,23.3,14.3,52.1,72.5,19.7,0.2,4.7,0,2,3,71.1,88.9,8.5,10.9,90.5,34.7,39171,27.4,222902,71.8,23.7,232300,206542,2.59,32067,61876,9.4,12870,206780,-4.7,36484,47789,8.4,0,5.5,0,0,28.4,19060350,4219965,6358447,11456,779477,363,6089156,183.84,3040.5
